brand listing,checkout,conversion,generic listing,lead,search engine hit,searched products,staticpage,viewed product,visited site,vis_iPhone 7 Plus,vis_iPhone 6S,vis_Samsung Galaxy S7 Edge,vis_Samsung Galaxy S6 Flat,vis_iPhone SE,vis_Samsung Galaxy S5,vis_Samsung Galaxy J7 2016 Metal,viewedproduct_Preto,viewedproduct_16GB,viewedproduct_8GB,viewedproduct_Bom,visitedsite_Computer,visitedsite_Smartphone,visitedsite_Android 8,visitedsite_Chrome 66.0,visitedsite_Chrome Mobile 64.0,visitedsite_Chrome Mobile 39,visitedsite_Chrome Mobile 36.0,adcampaignhit_google,ad campaign hit mes 5,checkout mes 5,conversion mes 5,search engine hit mes 5,searched products mes 5,viewed product mes 5,dias_hasta_ultimo,viewed product mes 4,visited site mes 4,distan_dias,cant_dias_dist,modelos_dist,promedio_por_dia_x,promedio_por_mes,person
4.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,4.0,1.0,0.0,4.0,0.0,4.0,8,0.0,0.0,0,1,1,18.0,18.0,f6067e82
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,2,0.0,0.0,0,1,1,6.0,6.0,63633ab6
0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,1.0,2,0.0,0.0,0,1,1,8.0,8.0,8d53097a
5.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,5.0,3.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,0.0,10.0,2,0.0,0.0,5,2,3,11.0,22.0,0c96249b
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,4,0.0,0.0,0,1,1,4.0,4.0,e1aac195
1.0,1.0,0.0,2.0,0.0,2.0,3.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,3.0,3.0,9,0.0,0.0,7,2,2,7.5,15.0,e9391970
0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,50,1.0,1.0,0,1,1,8.0,8.0,f4433a7c
24.0,1.0,0.0,9.0,0.0,3.0,6.0,0.0,52.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,21.0,36.0,9.0,34.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,27.0,3,19.0,1.0,64,3,28,35.0,35.0,dbeec1de
3.0,1.0,0.0,3.0,0.0,3.0,0.0,0.0,84.0,5.0,7.0,18.0,0.0,0.0,0.0,0.0,0.0,4.0,24.0,0.0,19.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,3.0,0.0,46.0,0,0.0,0.0,87,2,11,51.0,51.0,e6ddbbd2
0.0,1.0,0.0,8.0,0.0,7.0,2.0,0.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,1.0,0.0,7.0,2.0,8.0,0,0.0,0.0,22,3,3,12.0,36.0,f1ed016e
0.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,52.0,4.0,13.0,9.0,0.0,0.0,0.0,0.0,0.0,13.0,2.0,0.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,52.0,6,0.0,0.0,84,3,12,20.33333333333333,30.5,5d0c3446
7.0,1.0,0.0,8.0,0.0,4.0,3.0,0.0,105.0,9.0,23.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,30.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,3.0,3.0,87.0,3,6.0,1.0,69,6,6,23.5,47.0,34327bdb
20.0,1.0,0.0,14.0,0.0,3.0,0.0,1.0,67.0,5.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,14.0,34.0,0.0,44.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,5.0,1.0,0.0,3.0,0.0,67.0,0,0.0,0.0,12,4,18,29.0,116.0,cac0d316
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,6,0.0,0.0,0,1,1,4.0,4.0,15fbfbaa
3.0,4.0,1.0,12.0,0.0,0.0,58.0,4.0,42.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,13.0,28.0,26.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,4.0,1.0,0.0,58.0,42.0,0,0.0,0.0,2,3,7,45.66666666666666,137.0,fab49b12
0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,6.0,13,0.0,0.0,0,1,2,12.0,12.0,298d0f29
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0.0,0.0,0,1,1,4.0,4.0,32672834
16.0,2.0,0.0,11.0,0.0,3.0,5.0,0.0,205.0,16.0,22.0,13.0,2.0,0.0,0.0,0.0,0.0,4.0,93.0,3.0,114.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,14.0,2.0,0.0,3.0,5.0,205.0,8,0.0,0.0,19,7,15,38.857142857142854,272.0,56bc238b
5.0,1.0,0.0,4.0,0.0,6.0,0.0,0.0,71.0,3.0,0.0,0.0,13.0,0.0,0.0,0.0,2.0,49.0,7.0,0.0,22.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,6.0,1.0,0.0,6.0,0.0,71.0,1,0.0,0.0,6,3,7,32.0,96.0,042e28ac
0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,28.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0,0.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,5.0,28.0,0,0.0,0.0,4,3,7,14.666666666666664,44.0,77f011e5
0.0,1.0,0.0,6.0,0.0,5.0,3.0,0.0,10.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,1.0,0.0,5.0,3.0,10.0,0,0.0,0.0,0,1,2,35.0,35.0,3640ffeb
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,6.0,16,0.0,0.0,0,1,2,10.0,10.0,6e119d2a
7.0,1.0,0.0,5.0,0.0,6.0,1.0,0.0,12.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,3.0,0.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,1.0,1.0,0.0,2.0,0.0,2.0,2,0.0,1.0,131,6,9,7.333333333333332,11.0,39837d0b
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,1,0.0,0.0,0,1,1,6.0,6.0,7b09fdca
11.0,2.0,0.0,1.0,0.0,3.0,0.0,0.0,128.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,38.0,20.0,60.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,128.0,2,0.0,0.0,0,1,15,146.0,146.0,fefab093
2.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,7.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,4.0,0.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,4.0,1.0,0.0,2.0,0.0,7.0,2,0.0,0.0,4,2,3,10.5,21.0,23189c9f
0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,0.0,2.0,9,0.0,0.0,0,1,1,8.0,8.0,03c81048
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,9,0.0,0.0,0,1,1,4.0,4.0,be45be7f
14.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,21.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,15.0,13.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,2.0,0.0,21.0,8,0.0,0.0,4,3,7,15.333333333333336,46.0,7e268fde
0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,1.0,0.0,3.0,0.0,2.0,6,0.0,0.0,64,4,2,4.75,9.5,669b69cd
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,57,2.0,2.0,6,3,3,3.0,4.5,f6cd1172
1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,8.0,16,0.0,0.0,0,1,2,14.0,14.0,b4440927
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,13,0.0,0.0,0,1,1,5.0,5.0,98f04062
2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,26.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,20.0,4.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,1.0,0.0,26.0,11,0.0,0.0,0,1,8,34.0,34.0,f07b5f7f
0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,11.0,1,0.0,0.0,0,1,1,15.0,15.0,bffb8a41
12.0,1.0,0.0,4.0,0.0,0.0,13.0,0.0,25.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,9.0,0.0,18.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,10.0,1.0,0.0,0.0,13.0,25.0,3,0.0,0.0,2,4,12,17.5,70.0,4401075f
5.0,2.0,0.0,2.0,0.0,3.0,10.0,0.0,53.0,6.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,11.0,3.0,0.0,48.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,15.0,2.0,0.0,3.0,10.0,53.0,1,0.0,0.0,2,3,8,32.0,96.0,e6b66cc8
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3,0.0,0.0,0,1,1,4.0,4.0,8e2d244a
0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,407.0,9.0,21.0,237.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,33.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,31.0,31.0,4.0,1.0,0.0,0.0,407.0,0,0.0,0.0,1,3,5,151.0,453.0,14133336
2.0,3.0,0.0,12.0,0.0,0.0,0.0,0.0,17.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,3.0,0.0,0.0,0.0,17.0,2,0.0,0.0,0,1,5,47.0,47.0,349d9ae5
0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,0.0,4.0,12,0.0,0.0,8,2,1,6.0,12.0,97c6781a
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,15,0.0,0.0,0,1,1,3.0,3.0,3d344a01
2.0,1.0,0.0,8.0,0.0,9.0,0.0,0.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,13.0,1.0,0.0,9.0,0.0,7.0,3,0.0,0.0,1,2,4,22.0,44.0,7242b5aa
0.0,0.0,0.0,1.0,0.0,1.0,9.0,0.0,18.0,4.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,7.0,9,5.0,1.0,138,3,3,11.0,11.0,aa974a9b
0.0,1.0,0.0,4.0,0.0,4.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,6.0,1.0,0.0,4.0,0.0,2.0,7,0.0,0.0,21,5,1,4.4,22.0,d9a2ddc6
1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,134.0,15.0,0.0,0.0,20.0,2.0,0.0,0.0,0.0,62.0,4.0,1.0,35.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,10.0,1.0,0.0,0.0,0.0,52.0,6,82.0,7.0,43,11,10,16.0,88.0,70b49d16
2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,26.0,1.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,2.0,6.0,0.0,12.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,26.0,3,0.0,0.0,0,1,7,33.0,33.0,876e560a
5.0,2.0,0.0,3.0,0.0,0.0,3.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,3.0,7.0,16,0.0,0.0,3,2,4,12.0,24.0,23ead2aa
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10,0.0,0.0,0,1,1,2.0,2.0,f445874b
31.0,3.0,0.0,4.0,0.0,2.0,0.0,0.0,52.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,20.0,3.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,2.0,0.0,52.0,8,0.0,0.0,0,1,21,98.0,98.0,71f69fbb
2.0,4.0,0.0,10.0,0.0,8.0,21.0,0.0,43.0,12.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,4.0,0.0,8.0,20.0,41.0,1,0.0,0.0,144,7,3,15.857142857142858,55.5,6188fb1f
3.0,1.0,0.0,5.0,0.0,9.0,14.0,0.0,16.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,1.0,0.0,9.0,14.0,16.0,13,0.0,0.0,2,2,3,31.0,62.0,ef9fb197
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,9,0.0,0.0,0,1,1,4.0,4.0,026b4007
1.0,2.0,0.0,5.0,0.0,3.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,0.0,7.0,10,0.0,0.0,16,2,4,10.5,21.0,9c5c05ec
17.0,1.0,0.0,21.0,0.0,2.0,0.0,0.0,100.0,21.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,39.0,23.0,3.0,30.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,32.0,10,50.0,12.0,69,19,24,8.631578947368421,54.66666666666666,be2b745c
0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,36.0,4.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,10.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,8,19.0,1.0,28,3,6,14.333333333333336,21.5,9aeb8fe4
1.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,29.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,0.0,29.0,3,0.0,0.0,21,4,4,10.5,42.0,c3334e70
3.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,2.0,3.0,0,0.0,0.0,0,1,2,15.0,15.0,a1c9594e
2.0,1.0,0.0,2.0,0.0,1.0,7.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,4.0,1.0,0.0,1.0,7.0,4.0,14,0.0,0.0,5,3,4,8.333333333333334,25.0,1b51992b
92.0,5.0,0.0,21.0,0.0,6.0,26.0,2.0,91.0,42.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,27.0,21.0,44.0,47.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,37.0,5.0,0.0,4.0,21.0,84.0,0,7.0,3.0,32,24,31,13.5,162.0,d12f6da9
2.0,1.0,0.0,2.0,0.0,2.0,3.0,0.0,74.0,5.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,18.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,71.0,3,0.0,0.0,88,6,5,15.166666666666664,45.5,89dadb05
4.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,68.0,1.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,4.0,17.0,0.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,68.0,10,0.0,0.0,0,1,6,81.0,81.0,a204f7e2
0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,4.0,14,0.0,0.0,0,2,1,5.5,11.0,51085938
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,6.0,1.0,0.0,1.0,0.0,8.0,1,0.0,0.0,14,3,3,7.0,21.0,b92ffbc5
2.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,3.0,10.0,3,0.0,0.0,0,1,2,21.0,21.0,1502b35a
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,7,0.0,0.0,0,1,1,4.0,4.0,394f0acc
2.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,1,0.0,0.0,4,4,4,4.25,17.0,0e410ced
2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,15,0.0,0.0,0,1,2,9.0,9.0,3db36a00
0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,0.0,4.0,4,0.0,0.0,0,1,2,12.0,12.0,717d331a
0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,7.0,1,0.0,0.0,0,1,1,14.0,14.0,f01f706e
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,23,0.0,0.0,3,2,1,3.0,6.0,39336331
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,12,0.0,0.0,0,1,2,6.0,6.0,c8ab3422
2.0,1.0,0.0,2.0,0.0,3.0,2.0,0.0,18.0,2.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,3.0,2.0,18.0,11,0.0,0.0,2,2,1,16.5,33.0,50799a28
2.0,1.0,0.0,4.0,0.0,5.0,11.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,0.0,5.0,11.0,4.0,8,0.0,0.0,1,3,1,11.666666666666664,35.0,41328acf
11.0,5.0,0.0,34.0,0.0,17.0,19.0,0.0,209.0,16.0,8.0,78.0,25.0,0.0,0.0,0.0,0.0,18.0,40.0,0.0,90.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,47.0,47.0,5.0,0.0,17.0,19.0,209.0,9,0.0,0.0,5,4,21,89.5,358.0,68c888a7
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,9.0,2.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,1.0,0.0,11.0,7,0.0,0.0,1,2,1,9.0,18.0,f6b7e863
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,11.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,1,0.0,0.0,13,2,1,7.0,14.0,f981b8a5
5.0,1.0,0.0,63.0,0.0,7.0,0.0,0.0,993.0,29.0,15.0,40.0,73.0,39.0,114.0,0.0,0.0,279.0,190.0,31.0,357.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,195.0,16,658.0,18.0,46,22,76,50.04545454545455,367.0,1eca9842
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1,0.0,0.0,0,2,1,3.0,6.0,e7b9b801
